text	label
就一点小事都拖拖拉拉的能干什么大事	愤怒
微博也被盗谁那么缺德还换了我的头像	愤怒
看到一句好狠的话：如果你很迷恋一个人那你一定配不上他我想大概就是这样吧想你想你想你	悲伤
今天好累ππ七点就睡了难得早睡还是被这家伙吵醒了（大晚上打扫卫生干嘛我明天来打扫啊）	愤怒
于是又不知不觉晚睡了～点前睡的人都好厉害～～点前入睡对于我来说真是做梦了	积极
每次通话聊到一个话题都能把瓶子气的跺脚话还没说完居然挂我电话	愤怒
负离子添加剂性能稳定功效持久与其他功能材料一同使用不改变原产品性状	无情绪
我要当奶奶了好激动好激动好激动～宝宝你好健健康康漂漂亮亮顺顺利利的哦我们好爱你好爱好爱你不知道我自己什么时候才能怀孕	积极
今天加了班不觉得加班辛苦也不是为了赚加班工资是为我没有把报表设计出来而生气	愤怒
以後碰到徐某一定要轉身就走啊太年輕又傻逼的事兒多	愤怒
感兴趣你麻痹老子胸大着呢不需要丰	愤怒
我真是烦死了这个七楼经常上不来水的破公寓	愤怒
另外曾是澳大利亚各级国家青年队的成员从年起开始为成年国家队效力	无情绪
今听说人到了四五十岁的年龄就会听到身旁的同龄人有去世的消息那样会哭死吧还有那时对人生感悟会更深吧	悲伤
渐渐的学会了克服孤独与恐惧可怕的安全感都是自己给的	无情绪
宝马系的新贵双门轿跑车外观上仅凭新宝马系的轮廓就能确认它出自	无情绪
嘴巴不能消停会吗整天头都疼	愤怒
停下来喝杯红茶吃小点轻松一下放送心情希望明天的考试顺利通过	积极
在夜深人静的时候眼泪忍不住往下流	悲伤
睡觉前喝了咖啡简直就是作死到现在都不困	悲伤
希澈更新：新时代的孩子要早睡早起活泼又可爱的单纯孩子澈澈也要睡觉觉喽这是按摩脚的时候按错穴位了吗好像戒酒以后产生的禁断症状	惊奇
真人游戏枪械感受游戏真谛到处躲藏符號乱打玩得好嗨森	积极
时过境迁以前商船渔船发生碰撞商船有逃逸的情况；现在竟然是渔船逃逸	惊奇
⃣️个月没连上的网就在刚刚连上了哇咔咔	积极
太漂亮了这样的比赛不看真是损失	积极
再怎么不会做也不至于成这样吧装的	惊奇
被同事旧事重提也是醉了有些事情为何要去强求我不懂人家也不想懂所以还是吧	悲伤
不要一见到我就问我脸上怎么长那么多痘痘我哪知道为什么我无辣不欢手机癌晚期每天不到点不睡觉且没有男朋友	愤怒
经典很正的话：每一个你讨厌的现在都有一个不够努力的曾经你尽力了才有资格说自己的运气不好将来的你一定会感谢现在拼命努力的自己成长的背后必定是心酸的付出	积极
我竟然失眠了可是七点要起床啊我是狗带呢还是狗带呢还是狗带呢	愤怒
昨天做了一件大家能理解但不认可的事心情糟透了冰冻三尺非一日之寒好多事情的累积才会成昨天的样子谁也不愿意这样从回来到现在我都在内心挣扎和矛盾自责却也清楚的找到了自己的位置其实心里特别难受特别特别难受	悲伤
时间过得很快很快自己就要做爸爸啦期待并激动着	积极
四老请唐僧先吃三藏惊疑不敢便吃	惊奇
一直盼望着能有个最小号的就行结果给了我一个大惊喜啊	积极
我用一百个理由要钱她总有一万个理由不还借钱的根本就不是爷而是祖宗	愤怒
太变态了和孩子翻脸我就是狗屎	愤怒
突然特别想把我的舞蹈气质找回来是民族不是爵士劈叉下腰大跳旋转拿鼎前桥后桥想想有点难为自己这个老人家	悲伤
谁啊这么欠我带不带耳机跟你有毛关系干嘛特意跑我妈那告诉他我走路戴耳机带你们家耳机了走你们家路了碍着你事了	愤怒
昨晚深圳队竟然在主场的广东德比中掀翻了易建联领衔的广东队我一边看新闻一边想象着比赛的激烈程度	惊奇
不清楚就问明白了再做啊干嘛总自以为是自作主张惹得谁都不高兴	愤怒
听的我心都要碎了谁会这么狠心伤害一个这么好的你	悲伤
总之写作对我来说是一种需要精神和灵魂方面的需要	无情绪
不是我自恋我真的感觉自己萌萌哒	积极
偷不动电动车就偷车上的雨衣我真是发自内心地呵呵呵了	愤怒
总局领导关我什么事为什么我惴惴不安小半宿没睡好现在心里还七上八下的这心里素质也是醉了	愤怒
盛装打扮了两天今天还是没有见到加上周末两天已经四天了我要疯了	愤怒
长大不是学会报仇而是学会感恩感谢不离不弃感谢偶尔的谈话带来的尽是欢喜为了避免话柄谢谢你们理解我的一笑而过	积极
真是好事多磨本来半小时可以搞定的单子愣是搞到现在一个半小时过去了人还没进门老天爷啊能不能不盘我了我想快点回家外面雨辣么大	愤怒
晚起毁上午早起傻一天这个点刚刚好早安摸摸大～	积极
连着上好几个小时的课而且还必须强迫自己千万认真听太痛苦了	悲伤
佩兰操你妈的回去看一遍亮剑然后带着你的人从中国滚蛋	愤怒
以后我宁愿花元坐出租车也决不花元做摩的卧槽	愤怒
把三个版本的小永远都看了还真的挺甜的如果当初的你源带换成你钱那我一定看完冷漠转头所以是应该感谢当初推的是开元吧不然就错过你源叻	积极
悲惨的生活又要开始了我讨厌写作	悲伤
刚才借来一个同学的教科书（一门关于和文化的课书是英译版）翻了一下发现插图是雫痕吓尿了呀	惊奇
西夏瓷窑均为南北向平面呈马蹄形由窑室火膛烟囱组成窑门已不存在	无情绪
企业整体优化的内涵包括企业内各种有形资源的优化企业内各种无形资源的优化有形资源与无形资源的配置优化	无情绪
小时候是一叫她就给你各种反应今年只要有你怎么叫都没反应	愤怒
你在为了出门之后钥匙忘记带烦恼煤气忘记关而着急吗你还在担心液化气泄露而担惊受怕吗你还是在为了上班之后为了通风窗户开着忽然刮风下雨而担心还是三暑天或者是大腊月天下了班到家之前提前把空调打开享受一下凉爽和暖和和的空间呢这些你都不用担心不要着急只要你装上我们的智能家居系全文	无情绪
之后他又听从面试官的推荐选择了俄语学系	无情绪
想起去年年初北京的那场雪～今年大概会在拉萨看见西边的雪不知道是不是跟北方一样的片片雪花以后有一天会跟爱人回东北看雪走冰湖跟长沙不一样的景观	积极
一天一夜没睡觉都不知道自己怎么开车回家	惊奇
今天不开心再加上感冒了身体也不舒服就更加不开心了	悲伤
有你在身边入眼皆是美景而那些未知的未来也能更加勇敢的走下去米娜早安	积极
散了你妹阿人家活动的好好的散散不知道就别乱	愤怒
等等等等你妹啊我是疯了么	愤怒
今天心情不好脑洞文顺延朝花夕拾码了一点等多点再放贴吧哼	愤怒
年作实习医生时期即到生理学教授马让迪实验室帮助工作	无情绪
我记得我原来天天也吃可多了但是也没胖啊	悲伤
想说很多很多却什么都说不出来这两天快过去吧	愤怒
美颜相机好强大把我满脸痘痘都给磨没了	无情绪
下雨天就是麻烦心情啊都是变的不美丽了	愤怒
我再主动找他就请看见这条的人吃饭	愤怒
他自恃申报的机构在上海租界里国民党政府奈何不了他所以在国民党政府有关重大政治经济举措上常常旁敲侧击予以批评	无情绪
作为中国科技部推荐的首选刊物进入中国期刊方阵	无情绪
待到岁时我想用这些钱买一辆汽车和公寓	积极
进入师大已经天无限的忙碌中也不禁被师大的美景吸引	积极
歪国网友堆雪人的水平太牛了目测已经达到了级差点以为是真的（张江）	惊奇
用护理部主任的话来说就是护士一旦生病就是闲人医院不养闲人作为一名真是悲哀连基本权利都得不到保障老子怕你一辈子不得病恶人有恶报	愤怒
今天我们这好热想告诉我春天来了吗	积极
都说名次有了学分不愁还是会补功课做作业提前做事复习到很晚睡真的只想四年踏实做事低调做人坚持值得的事总得面对别人寻问后对身份的感慨每次背后的付出获得的成绩只换来惊奇真的和你们没区别啊只是花的力更久点可是连内心的蓝过只能憋到大半夜发又被球台砸紫了腿手表蹦带没再憋屈了	悲伤
现在真是看不了顺产日记看一次哭一次	悲伤
日你个仙人板板经过人的时候就不能慢一点今天刚穿上的男子	愤怒
纪念下自己做的菜虽然我是真的很菜慢慢进步	积极
徐州又下大雪了⛄连着次来徐竟然打到同一辆的士同一个师傅连师傅都说丫头你怎么又来了我也不想来啊够死了鄙视	惊奇
最近总是失眠总是觉得每天都在碌碌无为希望将来某一天我会发现如今的一切都有意义	悲伤
为什么都这么早结婚这么早要孩子为什么为什么	愤怒
就尼玛跟只狗没有区别死咬着不放狗粮缺的慌	愤怒
这一天到晚的培训学习开会的三点一线了	愤怒
小园子小园子生日粗卡親一口拉炮氣球心情爱你呦	积极
我知道这样不好但我还是要说日你妈都给老子滚哈麻批	愤怒
感觉今天一天吃了两顿垃圾自己家的秤好像坏掉了为什么秤出那体重	悲伤
以后你就真的不会再给我洗衣服叠被子我喝醉了你也不会给我煮粥了而这一切都是因为老章	愤怒
为毛我喊跳出来的是钟汉良普通话不是很好我是黑粉吗	悲伤
睡啊写作业到现在也没谁了	悲伤
超级烦厕所水一直流听的头快炸了宿舍那女生感觉傻逼这词都是看得起她了脑子里都是翔	愤怒
只是想做一间专业的美发造型店一间又小又好有情怀的店一间可以称呼为家的店不再让你们惴惴不安的来又伤心失望的离开；你们这么好不应该将就神笔马良德州·德城区	积极
示儿是他人生路上留下的最后一首诗	无情绪
年刘纲领受同盟会派遣回到家乡石桥铺大力宣传革命思想联络民众准备武装起义	无情绪
我来或不来你都在只怕我们已不再	悲伤
刚才去了趟厕所竟然听到了公鸡打鸣的声音	惊奇
话说这么一本正经的样子还真是有点不习惯呢做个代言人而已不用这么使劲捯饬吧不过仔细瞅瞅其实渤哥也并不是一点儿颜值没有嘛	积极
百世汇通是这个地球上最烂的快递没有之一	愤怒
熬夜又把红高粱看了一遍朱亚文真是男神也超超喜欢周迅结局又把我看哭了	积极
键入目标机知道目标机时间我们就可以给它一个任务让它在要求的时间运行	无情绪
捞得心累桶只剩个位数了还是安心攒资源周末削个甲再来捞吧	悲伤
真是讨厌那些偷东西的畜生抓到非打死不可有这样的人在世上为什么没有饿死居然还能活到现在真是的好好笑啊防贼	愤怒
心情略失落怀孕后好多事情不能放手去做有时候觉得自己很没用	悲伤
